chr	strand	gene_locus	gene_id	gene_name	gene_biotype	sites_position_cDNA	sites_num	cDNA_sum	c1.d14_WT1	c2.d14_WT2	c3.d14_WT3	c4.d14_WT4	t1.d14_HOM1	t2.d14_HOM2	t3.d14_HOM3	t4.d14_HOM4	logFC	logCPM	PValue	FDR
3	+	chr3:5218525-5415856	ENSMUSG00000025255	Zfhx4	protein_coding	[5415853]	1	921	120.2	100	137.7	144.8	95.1	117.1	123.4	146.4	-0.0472892620689273	6.97001267080117	0.765288492372405	1
19	-	chr19:4261667-4269171	ENSMUSG00000034616	Ssh3	protein_coding	[4261693]	1	169	15.7	28	21.3	18.4	13.8	26.1	35	16.1	0.0905387915553574	4.61741865234013	0.765307394064087	1
19	-	chr19:5988545-6015824	ENSMUSG00000024942	Capn1	protein_coding	[5988545]	1	137	15.7	25.7	14.2	12.6	15.2	15.7	24	19.2	0.0726117263129593	4.34535010491219	0.765383465714063	1
6	+	chr6:83135462-83152578	ENSMUSG00000034930	Rtkn	protein_coding	[83152575]	1	84	12.2	9.1	12.4	13.8	6.9	14.6	15.3	6.1	-0.100088699682596	3.7427971132584	0.765526147398963	1
2	+	chr2:71211705-71263302	ENSMUSG00000027012	Dync1i2	protein_coding	[71263291, 71228143]	2	3659	478.9	493.7	459.1	496.6	451.9	557.2	457.6	507.7	0.0358611344829222	8.93730736747281	0.765776895828134	1
1	+	chr1:74236083-74268208	ENSMUSG00000006304	Arpc2	protein_coding	[74267979, 74268207]	2	5192	677.4	741.4	643	663.3	672.4	863.6	593.1	672.2	0.0395667010597203	9.43719289446142	0.765828015410142	1
12	+	chr12:85824658-86061892	ENSMUSG00000012609	Ttll5	protein_coding	[86053758]	1	211	24.4	31	25.8	34.5	34.4	20.9	33.9	21.2	-0.104904544220569	4.92432501054364	0.765866319367369	1
6	-	chr6:71128165-71144438	ENSMUSG00000054474	Thnsl2	protein_coding	[71128399]	1	47	5.2	7.6	8	4.6	4.1	5.2	6.6	7.1	-0.187459610447463	3.06993330167303	0.766147136416669	1
1	-	chr1:25325865-25328397	ENSMUSG00000102407	Gm37862	TEC	[25326664]	1	47	3.5	6.1	5.3	8	5.5	6.3	9.8	5	0.174296339615686	3.07388594646685	0.766147136416669	1
2	-	chr2:164792767-164804881	ENSMUSG00000017307	Acot8	protein_coding	[164792768]	1	104	8.7	21.2	14.2	5.7	22	8.4	12	15.1	0.0931742126198281	3.99463623379867	0.766380023697348	1
8	-	chr8:85537639-85555270	ENSMUSG00000031701	Dnaja2	protein_coding	[85537633, 85538631]	2	2673	357	357.4	371.2	357.5	322.4	299	387.7	395.7	-0.0377180506632221	8.48534098735869	0.766461037306917	1
5	+	chr5:115341224-115343568	ENSMUSG00000029535	Triap1	protein_coding	[115343551]	1	889	111.5	125.7	103.9	125.3	140.5	70	131.1	145.3	0.0562201248987726	6.92114475357584	0.76674333527086	1
2	-	chr2:94032688-94157963	ENSMUSG00000027195	Hsd17b12	protein_coding	[94032697]	1	998	163.7	153.7	98.6	133.4	125.4	142.2	136.5	123.1	-0.0448944728335197	7.08895027795704	0.766771011828126	1
15	-	chr15:71795794-72034226	ENSMUSG00000079022	Col22a1	protein_coding	[71798476]	1	43	7	6.8	3.6	4.6	8.3	3.1	8.7	5	0.181540662071142	2.98155563534445	0.766966539941392	1
16	+	chr16:92301285-92313040	ENSMUSG00000051989	Smim11	protein_coding	[92313038]	1	381	48.8	45.4	58.6	56.3	56.5	54.4	53.5	36.3	-0.0707038062757762	5.73407319473908	0.767084777688599	1
4	-	chr4:149127120-149137628	ENSMUSG00000073705	Apitd1	protein_coding	[149128348]	1	47	7	6.1	8	2.3	5.5	5.2	7.6	8.1	0.174473130288735	3.07303304331773	0.767255582916696	1
2	-	chr2:80500511-80581379	ENSMUSG00000027002	Nckap1	protein_coding	[80500524]	1	1341	200.3	146.2	186.5	175.9	141.9	247.8	144.2	199.8	0.0637908774049849	7.50960646514645	0.767276778880733	1
14	+	chr14:51892888-51896744	ENSMUSG00000072572	Slc39a2	protein_coding	[51895805]	1	43	1.7	3.8	6.2	9.2	4.1	5.2	8.7	6.1	0.17734586894458	2.97970701306864	0.767425572740745	1
X	-	chrX:109004533-109013403	ENSMUSG00000031245	Hmgn5	protein_coding	[109004541]	1	151	22.6	22	12.4	23	27.6	17.8	20.8	19.2	0.0970146414973344	4.48715700422974	0.767783116185067	1
12	-	chr12:27334263-27342573	ENSMUSG00000063632	Sox11	protein_coding	[27339802, 27338691, 27334596, 27335215]	4	3365	367.4	430.9	449.4	504.7	395.4	431.8	410.7	569.3	0.0429310332641727	8.80753804638161	0.76785417481845	1
4	-	chr4:148960534-149099875	ENSMUSG00000028975	Pex14	protein_coding	[148960536]	1	380	78.4	44.7	54.2	39.1	55.1	52.3	41.5	53.5	-0.0516473500831576	5.74108150486607	0.767861371749051	1
7	-	chr7:133686242-133710071	ENSMUSG00000030979	Uros	protein_coding	[133686355]	1	47	7	8.3	4.4	3.4	4.1	8.4	6.6	7.1	0.174651110204038	3.0716000418744	0.767921919096822	1
7	-	chr7:127443751-127449157	ENSMUSG00000048921	Zfp689	protein_coding	[127442137]	1	98	17.4	10.6	15.1	8	12.4	14.6	12	16.1	0.170338272671593	3.93272699256991	0.767958092053994	1
3	+	chr3:69316860-69560801	ENSMUSG00000027784	Ppm1l	protein_coding	[69555137, 69560787, 69384668]	3	694	111.5	69.7	105.7	98.9	84	94.1	78.6	111	-0.0399308184887963	6.58096351279384	0.768055766641119	1
7	-	chr7:114264605-114276117	ENSMUSG00000030751	Psma1	protein_coding	[114264607]	1	1188	177.6	158.3	157.2	154	137.8	183	148.5	156.4	-0.0352333686538737	7.33184089252962	0.768112302104007	1
10	+	chr10:83543940-83596468	ENSMUSG00000034560	A230046K03Rik	protein_coding	[83572233, 83596476]	2	103	10.4	14.4	12.4	14.9	16.5	17.8	9.8	13.1	0.0888171385685831	3.99101336550555	0.768188448771036	1
5	+	chr5:57945041-57946911	ENSMUSG00000104871	RP24-231P10.2	TEC	[57949429]	1	44	5.2	7.6	6.2	5.7	9.6	4.2	6.6	2	-0.265307000108983	3.00344496598924	0.768281555006354	1
10	-	chr10:53633144-53750908	ENSMUSG00000019856	Fam184a	protein_coding	[53633368, 53633147]	2	269	38.3	33.3	32	37.9	31.7	53.3	36	27.3	0.0927307023010662	5.25593710088699	0.768520808653156	1
2	+	chr2:16356303-16755838	ENSMUSG00000026748	Plxdc2	protein_coding	[16755160, 16751683, 16755837]	3	268	38.3	37.1	40	31	37.2	31.4	39.3	32.3	-0.0754708128030953	5.24585292856636	0.768552456757286	1
11	-	chr11:78962973-78984945	ENSMUSG00000001123	Lgals9	protein_coding	[78962978]	1	63	13.9	11.4	3.6	4.6	16.5	6.3	7.6	7.1	0.174024122473644	3.40598670523176	0.768734180969759	1
17	+	chr17:74395607-74424228	ENSMUSG00000024069	Slc30a6	protein_coding	[74423662]	1	234	24.4	31	29.3	36.8	41.3	30.3	32.8	25.2	0.0505761425729975	5.06533821135705	0.768812451368302	1
11	-	chr11:121222587-121229321	ENSMUSG00000039294	BC017643	protein_coding	[121222590]	1	862	118.4	130.3	98.6	123	128.1	73.2	125.6	127.2	-0.0546028299177081	6.87643001717232	0.76889388123386	1
15	+	chr15:98567323-98569582	ENSMUSG00000091050	9330020H09Rik	antisense	[98568308]	1	43	7	6.1	4.4	8	8.3	4.2	7.6	2	-0.215108001340318	2.98291585120794	0.768982384395343	1
4	-	chr4:121059236-121098240	ENSMUSG00000043207	Zmpste24	protein_coding	[121059237]	1	223	41.8	31	23.1	24.1	33.1	26.1	32.8	32.3	0.0951109632780073	5.00586745001614	0.769081231447363	1
2	+	chr2:19371439-19394975	ENSMUSG00000023094	Msrb2	protein_coding	[19394974]	1	128	27.9	9.8	16.9	16.1	22	13.6	17.5	21.2	0.169279026003724	4.28227482848877	0.769192047412894	1
9	-	chr9:107597673-107609228	ENSMUSG00000057969	Sema3b	protein_coding	[107598354]	1	46	10.4	7.6	3.6	5.7	6.9	4.2	5.5	7.1	-0.133448917729364	3.05357283907413	0.769336195070482	1
13	-	chr13:92211871-92355002	ENSMUSG00000014850	Msh3	protein_coding	[92211887]	1	152	15.7	19.7	17.8	29.9	5.5	27.2	24	19.2	-0.102202956790804	4.48467429494768	0.769398472123542	1
12	+	chr12:76783180-76921411	ENSMUSG00000033373	Fntb	protein_coding	[76921411]	1	587	87.1	92.4	67.5	72.4	77.2	68	81.9	80.7	-0.0519032853537333	6.33052666158698	0.769398664346954	1
13	+	chr13:55714649-55726220	ENSMUSG00000021497	Txndc15	protein_coding	[55726228]	1	875	106.2	131.8	135	92	104.7	106.6	114.7	126.2	-0.0559704106596896	6.87823812264047	0.769476623431079	1
13	-	chr13:76001534-76018711	ENSMUSG00000043190	Rfesd	protein_coding	[76002772]	1	45	1.7	5.3	7.1	6.9	2.8	7.3	5.5	9.1	0.177353099957968	3.02390850268475	0.770267766178838	1
8	+	chr8:127063892-127612285	ENSMUSG00000025812	Pard3	protein_coding	[127402576]	1	184	12.2	25	23.1	32.2	27.6	17.8	20.8	34.3	0.0714594979712853	4.73597505801523	0.770278327905821	1
5	+	chr5:67260564-67291460	ENSMUSG00000037720	Tmem33	protein_coding	[67291458, 67287754]	2	869	113.2	100	121.7	125.3	117.1	108.7	112.5	135.2	0.0493599415304979	6.89160056474755	0.770324828588653	1
16	-	chr16:57156670-57167331	ENSMUSG00000022751	Nit2	protein_coding	[57156668]	1	369	47	50.7	48.8	46	55.1	54.4	48.1	44.4	0.0493549002202374	5.68551487423024	0.770470846156935	1
4	+	chr4:135963726-135968177	ENSMUSG00000028671	Gale	protein_coding	[135968173]	1	161	29.6	21.2	20.4	19.5	17.9	19.9	17.5	28.3	-0.0545951138145038	4.56723391214833	0.770470868210416	1
7	-	chr7:125878418-126082410	ENSMUSG00000046182	Gsg1l	protein_coding	[125878416]	1	416	62.7	43.9	63.9	51.7	57.9	58.5	59	53.5	0.0655537455041159	5.860913081574	0.770596627023159	1
1	-	chr1:175059086-175492499	ENSMUSG00000026527	Rgs7	protein_coding	[175059087]	1	695	108	87.1	91.5	83.9	95.1	119.2	89.6	77.7	0.0586245062384851	6.57939352485001	0.770643328035613	1
7	+	chr7:27842854-27855085	ENSMUSG00000078779	Zfp59	protein_coding	[27856423]	1	81	8.7	9.8	16	5.7	13.8	6.3	9.8	15.1	0.0980877884570648	3.69433126351138	0.77077897552035	1
9	+	chr9:64179296-64182683	ENSMUSG00000032398	Snapc5	protein_coding	[64182683]	1	42	3.5	9.1	7.1	2.3	1.4	5.2	5.5	7.1	-0.270818612016015	2.94595720091395	0.77088628132994	1
11	-	chr11:65688242-65788296	ENSMUSG00000033352	Map2k4	protein_coding	[65688268, 65733613, 65688558]	3	880	118.4	130.3	111.9	116.1	128.1	99.3	127.8	109	-0.0490624766834052	6.90334393802284	0.770905365374264	1
4	-	chr4:40270590-40279420	ENSMUSG00000071014	Ndufb6	protein_coding	[40270662]	1	2109	283.9	276.4	294	254.1	267.3	361.7	240.3	271.5	0.0432677777197008	8.14696674087842	0.770953529795935	1
11	+	chr11:106036871-106059323	ENSMUSG00000049354	Dcaf7	protein_coding	[106055123, 106059319]	2	3021	470.2	401.4	384.5	398.9	427.1	426.5	372.4	385.6	-0.0325779727874142	8.6781646209472	0.770972102239876	1
2	-	chr2:168634437-168742408	ENSMUSG00000027546	Atp9a	protein_coding	[168630336]	1	40	8.7	4.5	2.7	5.7	8.3	2.1	5.5	8.1	0.243504654357654	2.91007607447154	0.770988662030809	1
18	-	chr18:76977147-77047307	ENSMUSG00000025420	Katnal2	protein_coding	[76977147]	1	49	7	8.3	5.3	6.9	5.5	5.2	6.6	7.1	-0.175263857344536	3.11769994323625	0.771025976450203	1
6	-	chr6:51857421-52012548	ENSMUSG00000059182	Skap2	protein_coding	[51857424, 51859165]	2	601	85.3	71.2	91.5	70.1	85.4	74.2	90.7	78.7	0.0523518394554985	6.37123498993261	0.771033660281678	1
9	+	chr9:54950789-54958029	ENSMUSG00000032301	Psma4	protein_coding	[54958031]	1	311	47	43.9	46.2	32.2	33.1	48.1	33.9	45.4	-0.0623834442894423	5.44457869350794	0.771293857597741	1
7	-	chr7:19426074-19458493	ENSMUSG00000030397	Mark4	protein_coding	[19425466]	1	44	7	5.3	3.6	10.3	4.1	8.4	4.4	5	-0.153448694197139	3.00656329369417	0.771339745931041	1
6	-	chr6:22306519-22356242	ENSMUSG00000029672	Fam3c	protein_coding	[22307882, 22306527]	2	1072	128.9	147.7	161.6	118.4	151.6	133.8	131.1	161.5	0.0399604238730435	7.17458249828959	0.77153623984795	1
2	+	chr2:154791095-154867260	ENSMUSG00000027593	Raly	protein_coding	[154867240]	1	95	5.2	21.2	12.4	4.6	9.6	19.9	6.6	14.1	0.118188704848992	3.87444175226569	0.771696426475568	1
4	+	chr4:57712016-57896983	ENSMUSG00000089945	Pakap	protein_coding	[57717548]	1	393	64.4	62.9	46.2	41.4	42.7	66.9	39.3	54.5	-0.0597822835963427	5.76771588812896	0.771851975191152	1
X	-	chrX:136168983-136172341	ENSMUSG00000051579	Tceal8	protein_coding	[136170085]	1	625	81.8	67.4	88.8	106.9	86.8	61.7	98.3	84.8	-0.0513374159177013	6.43181939007625	0.772105758457227	1
11	+	chr11:101325062-101329701	ENSMUSG00000078651	Aoc2	protein_coding	[101327924]	1	42	8.7	3.8	2.7	8	8.3	4.2	7.6	5	0.237077129199877	2.96271689838035	0.772309665655415	1
15	+	chr15:99126577-99213205	ENSMUSG00000051934	Spats2	protein_coding	[99213212]	1	538	80.1	78	71.9	64.4	81.3	49.1	77.5	75.7	-0.0587117967651487	6.21243605729822	0.772701188438097	1
5	+	chr5:27218184-27220779	ENSMUSG00000106537	RP23-478E6.3	TEC	[27224734]	1	186	10.4	34.8	23.1	21.8	26.2	23	30.6	20.2	0.0508117433962801	4.73994224532669	0.772811959074564	1
2	-	chr2:59899362-60209838	ENSMUSG00000026987	Baz2b	protein_coding	[59899364, 59911830]	2	583	97.5	80.3	75.5	67.8	71.6	66.9	83	85.8	-0.0382407363986433	6.32747940105529	0.772927758806961	1
5	-	chr5:115110298-115119345	ENSMUSG00000029545	Acads	protein_coding	[115110299]	1	220	19.2	22.7	33.7	37.9	33.1	29.3	32.8	26.2	0.0668615679252185	4.98191409111286	0.773063063456237	1
18	+	chr18:52465692-52490737	ENSMUSG00000024528	Srfbp1	protein_coding	[52491930]	1	42	10.4	8.3	2.7	3.4	4.1	7.3	4.4	5	-0.16184570148281	2.95495996684989	0.773120390094573	1
12	-	chr12:33111710-33147596	ENSMUSG00000052125	F730043M19Rik	processed_transcript	[33133054]	1	173	19.2	22	29.3	17.2	23.4	20.9	27.3	23.2	0.0715175236976586	4.65532634323517	0.773207706738114	1
11	+	chr11:75193782-75267768	ENSMUSG00000045287	Rtn4rl1	protein_coding	[75267763]	1	141	13.9	24.2	16	16.1	17.9	26.1	10.9	21.2	0.0725432822791427	4.38304711086643	0.773252287741063	1
15	-	chr15:98877777-98881403	ENSMUSG00000023755	Rhebl1	protein_coding	[98877779]	1	600	67.9	84.1	79	81.6	103.3	50.2	86.3	88.8	0.0486104208412043	6.36353061053391	0.7732882397514	1
13	-	chr13:22040635-22041361	ENSMUSG00000060639	Hist1h4i	protein_coding	[22040637]	1	42	7	8.3	4.4	4.6	5.5	5.2	8.7	1	-0.281134755246912	2.95360540306535	0.773474129714446	1
16	-	chr16:18220753-18235135	ENSMUSG00000060166	Zdhhc8	protein_coding	[18222227]	1	635	67.9	100.7	73.7	85.1	93.7	71.1	81.9	95.9	0.0367375827690905	6.43330568704619	0.773627124574303	1
2	+	chr2:169633012-170071815	ENSMUSG00000047907	Tshz2	protein_coding	[169913091, 170072749, 169888501, 170071949, 169883551]	5	1184	167.2	156	172.3	146	139.2	188.2	145.3	148.4	-0.0412557201310587	7.32255213619405	0.773719288601847	1
7	-	chr7:118842221-118856253	ENSMUSG00000030980	Knop1	protein_coding	[118845499, 118842213]	2	101	19.2	12.9	10.7	16.1	11	14.6	16.4	10.1	-0.0890857165319698	3.97266076258671	0.773798169407639	1
8	-	chr8:71708386-71725715	ENSMUSG00000070000	Fcho1	protein_coding	[71708393, 71706986]	2	140	27.9	14.4	16	17.2	11	24	19.7	23.2	0.160896723285269	4.3894426651347	0.773853209661599	1
8	+	chr8:45975527-45996957	ENSMUSG00000031634	Ufsp2	protein_coding	[45996856]	1	336	54	40.1	53.3	39.1	48.2	39.7	47	42.4	-0.0588051696165033	5.56217933252958	0.773888886392936	1
11	-	chr11:76257197-76399139	ENSMUSG00000020844	Nxn	protein_coding	[76257238]	1	105	7	16.7	15.1	17.2	16.5	12.5	12	12.1	-0.177375879560253	4.01021823231677	0.774160522106823	1
12	+	chr12:84285231-84315831	ENSMUSG00000072946	Ptgr2	protein_coding	[84315827]	1	90	15.7	11.4	13.3	6.9	13.8	12.5	17.5	7.1	0.116768081686746	3.82800801639881	0.774202138237842	1
8	+	chr8:70905973-70917525	ENSMUSG00000019261	Map1s	protein_coding	[70917527]	1	165	17.4	15.9	24.9	27.6	22	20.9	20.8	27.3	0.092964159341505	4.599672475544	0.77423388233573	1
2	-	chr2:92452763-92460537	ENSMUSG00000049922	Slc35c1	protein_coding	[92452796]	1	47	3.5	7.6	8.9	5.7	8.3	2.1	5.5	7.1	-0.300569887277925	3.07044104530985	0.774249466899479	1
5	+	chr5:37028334-37148000	ENSMUSG00000063646	Jakmip1	protein_coding	[37125294]	1	1036	139.3	122.7	125.2	165.5	143.3	141.1	143.1	140.3	0.0494764322671733	7.14738925174813	0.774255543015691	1
1	-	chr1:178951959-179518040	ENSMUSG00000055067	Smyd3	protein_coding	[178951960, 178957258]	2	77	8.7	9.8	9.8	14.9	6.9	17.8	9.8	4	-0.153839872451896	3.63596776736306	0.77457260871613	1
16	+	chr16:32643873-32683492	ENSMUSG00000022791	Tnk2	protein_coding	[32683491]	1	1245	181.1	153.7	160.7	190.8	187.4	139	176.9	161.5	-0.0409461728673753	7.41190322185926	0.7746857569089	1
12	-	chr12:84146130-84148488	ENSMUSG00000054383	Pnma1	protein_coding	[84146131]	1	43	12.2	4.5	4.4	5.7	2.8	5.2	5.5	8.1	-0.106892443373298	2.9842258767371	0.77478453251372	1
3	+	chr3:146852366-146984008	ENSMUSG00000036745	Ttll7	protein_coding	[146984005]	1	202	24.4	18.2	30.2	33.3	27.6	18.8	35	31.3	0.101674586353627	4.87223841294438	0.77481941042529	1
2	+	chr2:35558265-35730993	ENSMUSG00000026883	Dab2ip	protein_coding	[35730992]	1	168	29.6	22	19.5	18.4	24.8	18.8	20.8	29.3	0.110393257117678	4.62575052721017	0.775240641325218	1
4	+	chr4:128991957-129011528	ENSMUSG00000028792	Ak2	protein_coding	[129011527]	1	428	41.8	63.6	55.1	57.5	48.2	65.9	55.7	59.5	0.0458939370264054	5.87845373322573	0.775704697712449	1
4	+	chr4:132638986-132724764	ENSMUSG00000028886	Eya3	protein_coding	[132724761]	1	400	45.3	56.8	48	56.3	40	50.2	66.6	58.5	0.0591500859755689	5.79004674994524	0.7757448807262	1
18	+	chr18:23752332-23893860	ENSMUSG00000024277	Mapre2	protein_coding	[23892363, 23893852]	2	6164	841.1	775.4	856.1	866.8	768.8	927.3	795.1	773.1	-0.0311369097489238	9.69272690632985	0.775895996237792	1
15	+	chr15:39198331-39681939	ENSMUSG00000037386	Rims2	protein_coding	[39684369, 39682403, 39546548, 39472463]	4	636	71.4	93.9	87.9	86.2	78.5	73.2	95	83.8	-0.0614783616783427	6.43459148024299	0.77592272288002	1
10	-	chr10:62580247-62602297	ENSMUSG00000020075	Ddx21	protein_coding	[62580253]	1	375	48.8	49.2	51.5	46	44.1	51.2	48.1	59.5	0.061156457133352	5.70460467128137	0.775988135674931	1
8	+	chr8:110846599-110882226	ENSMUSG00000031753	Cog4	protein_coding	[110882221]	1	244	41.8	29.5	31.1	27.6	23.4	36.6	38.2	35.3	0.101882035827309	5.12337019968801	0.775996309355438	1
7	-	chr7:31130126-31155895	ENSMUSG00000001248	Gramd1a	protein_coding	[31130126]	1	1801	215.9	229.5	237.1	269	265.9	202.8	265.4	245.3	0.0362085788583025	7.92775793156456	0.776118419030746	1
11	-	chr11:101096321-101119892	ENSMUSG00000017802	Fam134c	protein_coding	[101096513]	1	79	10.4	11.4	10.7	6.9	5.5	18.8	13.1	6.1	0.151648310549626	3.66363505107525	0.776118897512854	1
4	+	chr4:43562331-43567059	ENSMUSG00000028466	Creb3	protein_coding	[43567059, 43566863]	2	304	40.1	41.7	40	43.7	42.7	37.6	38.2	41.4	-0.0541252031924862	5.41911346164016	0.776241706249848	1
13	+	chr13:33084124-33094379	ENSMUSG00000051029	Serpinb1b	protein_coding	[33094378]	1	156	26.1	22.7	25.8	11.5	20.7	23	20.8	16.1	-0.0995141618697346	4.52106733182463	0.776442937596473	1
2	+	chr2:32287383-32307920	ENSMUSG00000002546	Golga2	protein_coding	[32307911]	1	1302	175.9	178.7	181.2	173.6	175	114	235.9	159.5	-0.0546567266763754	7.46174659528236	0.776544312343511	1
7	+	chr7:18991244-19001765	ENSMUSG00000048481	Mypop	protein_coding	[19001763]	1	840	121.9	100	111.9	132.2	136.4	76.3	125.6	111	-0.0501264155864786	6.85466054538025	0.776744471489421	1
9	+	chr9:99575798-99584500	ENSMUSG00000032469	Dbr1	protein_coding	[99583944, 99584343]	2	192	22.6	22.7	26.6	27.6	20.7	28.2	25.1	30.3	0.0845049334282654	4.79630297112874	0.776766095854724	1
13	+	chr13:38036988-38061432	ENSMUSG00000021428	Riok1	protein_coding	[38046179, 38061428]	2	267	34.8	36.3	37.3	29.9	27.6	42.9	33.9	39.4	0.0615739451226916	5.23614349794527	0.77679224628781	1
7	+	chr7:122965685-123002556	ENSMUSG00000030779	Rbbp6	protein_coding	[122979016, 123002555, 122982780, 122980182]	4	2081	304.8	259	289.5	283.9	293.5	266.6	269.8	278.6	-0.0318924621711026	8.1409905362662	0.77681964965078	1
11	-	chr11:79239371-79254670	ENSMUSG00000017677	Wsb1	protein_coding	[79239386]	1	2288	287.3	289.3	310.8	318.4	290.7	295.9	299.3	349.2	0.0353345615322526	8.26456000363881	0.776976515954593	1
2	-	chr2:11471432-11554076	ENSMUSG00000026773	Pfkfb3	protein_coding	[11471825]	1	710	116.7	93.9	88.8	94.3	106.1	97.2	92.8	82.8	-0.0388352608853801	6.61335419403226	0.777203325704546	1
4	-	chr4:137319695-137357719	ENSMUSG00000006699	Cdc42	protein_coding	[137319704, 137322438, 137321766]	3	9458	1316.5	1265.4	1209.6	1231.2	1284.2	1419.7	1212.3	1209.2	0.0301276850086611	10.3110522006285	0.777205244584429	1
14	-	chr14:46808148-46822241	ENSMUSG00000062014	Gmfb	protein_coding	[46808154]	1	2286	308.2	318.1	317	292	330.7	292.7	294.9	290.7	-0.0359361656836857	8.26501673252135	0.77735984459211	1
8	+	chr8:106603350-106670245	ENSMUSG00000000303	Cdh1	protein_coding	[106670245]	1	272	27.9	56	32	29.9	23.4	7.3	73.2	29.3	-0.144130371727435	5.24617358756592	0.777665531527383	1
7	+	chr7:19149721-19152734	ENSMUSG00000040824	Snrpd2	protein_coding	[19152727]	1	754	88.8	97.7	103	104.6	97.8	118.1	92.8	98.9	0.0420480149029332	6.68208011435031	0.777739833574037	1
7	-	chr7:19530966-19562397	ENSMUSG00000051403	Ppp1r37	protein_coding	[19530800]	1	313	47	65.9	29.3	25.3	23.4	59.6	35	38.4	-0.0959122035802242	5.43853791121564	0.777799574608812	1
3	+	chr3:37312553-37321452	ENSMUSG00000051444	Bbs12	protein_coding	[37321447]	1	43	5.2	6.8	7.1	1.1	4.1	3.1	9.8	7.1	0.193462239756583	2.97603152359233	0.777829109869864	1
19	-	chr19:5940542-5964205	ENSMUSG00000024833	Pola2	protein_coding	[5940547]	1	116	13.9	17.4	12.4	19.5	12.4	14.6	15.3	17.2	-0.0820972215757334	4.13920239209117	0.777857718076414	1
17	-	chr17:10206470-10319360	ENSMUSG00000062078	Qk	protein_coding	[10276292, 10208613, 10301548, 10203890, 10212948, 10217940]	6	1078	125.4	138.6	169.6	143.7	128.1	149.5	142	142.3	-0.047587959476668	7.1820065768173	0.777977441518698	1
X	-	chrX:143802230-143827413	ENSMUSG00000067276	Capn6	protein_coding	[143802238]	1	47	5.2	6.8	8.9	1.1	5.5	5.2	7.6	8.1	0.182944312642572	3.07036998976252	0.778169477657218	1
9	-	chr9:108204633-108263957	ENSMUSG00000039952	Dag1	protein_coding	[108204867, 108205967]	2	1006	139.3	131.8	137.7	123	144.7	166.2	120.1	117.1	0.0437172659121138	7.0973101200899	0.778260064457354	1
7	-	chr7:43472906-43490074	ENSMUSG00000013367	Iglon5	protein_coding	[43472906]	1	2115	296	315.8	214	290.8	285.2	344	241.4	279.6	0.0454629294845514	8.15628258163098	0.778501148440822	1
1	-	chr1:38793644-38836710	ENSMUSG00000048814	Lonrf2	protein_coding	[38793679]	1	1164	163.7	150.7	167	151.7	146.1	207	115.8	142.3	-0.0467647074095962	7.300832323671	0.778569143710327	1
5	-	chr5:138164582-138172421	ENSMUSG00000029730	Mcm7	protein_coding	[138164599]	1	346	38.3	54.5	50.6	40.2	34.4	63.8	39.3	38.4	-0.0823187656768761	5.5813113798968	0.778787550634702	1
11	-	chr11:4141122-4160292	ENSMUSG00000051427	Ccdc157	protein_coding	[4141125]	1	109	12.2	11.4	16	20.7	12.4	12.5	15.3	16.1	-0.0716254536938273	4.06448641624501	0.779048335693664	1
15	+	chr15:85205948-85286534	ENSMUSG00000006369	Fbln1	protein_coding	[85251883]	1	132	19.2	19.7	16.9	17.2	11	13.6	30.6	12.1	-0.103806178534827	4.30440351280664	0.779119650682487	1
17	+	chr17:35865592-35875595	ENSMUSG00000034595	Ppp1r18	protein_coding	[35875595]	1	441	62.7	59.1	55.1	65.5	66.1	49.1	67.7	51.5	-0.0474680028745894	5.93960740533541	0.77915124203425	1
