chr	strand	gene_locus	gene_id	gene_name	gene_biotype	sites_position_cDNA	sites_num	cDNA_sum	c1.KO_WT1	c2.KO_WT2	c3.KO_WT3	c4.KO_WT4	t1.KO_HOM1	t2.KO_HOM2	t3.KO_HOM3	t4.KO_HOM4	logFC	logCPM	PValue	FDR
6	+	chr6:113442568-113448228	ENSMUSG00000051256	Jagn1	protein_coding	[113448220]	1	201	11.1	19.4	18.3	17.9	13.2	22.4	18.1	16.5	0.0967953283531659	4.21796066467474	0.772474118757923	0.988622281717943
11	+	chr11:94328000-94341840	ENSMUSG00000020864	Ankrd40	protein_coding	[94341842, 94340635, 94341388, 94339919]	4	323	30.4	30.4	27.5	24.8	24.2	25.3	30.8	28.4	-0.0614618860454259	4.86497909436699	0.772572320800372	0.988622281717943
X	+	chrX:150547374-150570637	ENSMUSG00000025270	Alas2	protein_coding	[150570617]	1	925	103.1	83	58.5	66.7	78.7	77.1	68.9	98.4	0.0510066561197373	6.33593108762713	0.772676733542401	0.988622281717943
11	+	chr11:49609262-49652738	ENSMUSG00000020357	Flt4	protein_coding	[49652736]	1	41	3.5	3.5	2.1	3.9	1.6	6.3	4	2.6	0.229139692342265	2.2905545336344	0.772769964641196	0.988622281717943
3	+	chr3:94954074-94961560	ENSMUSG00000005774	Rfx5	protein_coding	[94961347]	1	603	50.5	59.5	48	45.8	53	51.8	56.2	49.5	0.0432773673039879	5.73317310784997	0.772832614119973	0.988622281717943
7	+	chr7:13024151-13031034	ENSMUSG00000005566	Trim28	protein_coding	[13031030]	1	5262	453.2	484.1	452.7	391.2	470.8	518.8	468.5	366.4	0.0345101982791917	8.82093867437549	0.772882172146788	0.988622281717943
13	-	chr13:23421538-23423865	ENSMUSG00000036376	Abt1	protein_coding	[23421543]	1	673	61.6	51.9	57.8	55.1	46	50	57.6	81.9	0.0585317652134244	5.88713628100678	0.772890533897928	0.988622281717943
11	-	chr11:11930507-12038682	ENSMUSG00000020176	Grb10	protein_coding	[11930507]	1	2467	210.3	217.9	187.6	226.6	256.4	201.9	198.8	206.6	0.033233403615019	7.74430975902281	0.772985635670333	0.988622281717943
13	-	chr13:95601803-95618458	ENSMUSG00000048376	F2r	protein_coding	[95601793]	1	841	78.9	68.5	64.9	71.4	75.6	86.8	69.6	60.7	0.0492447189412483	6.20007186543359	0.77313714330134	0.988622281717943
15	+	chr15:85205948-85286534	ENSMUSG00000006369	Fbln1	protein_coding	[85251883]	1	189	23.5	13.1	12.7	17.9	14	13.8	14.7	20.5	-0.0913692516946497	4.14063508272852	0.773334431584206	0.988622281717943
9	-	chr9:9660890-10904774	ENSMUSG00000039488	Cntn5	protein_coding	[9658784, 9660893]	2	214	13.8	16.6	23.3	22.5	18.7	15.5	18.1	19.8	-0.0796302121261467	4.30885865293661	0.773339614234819	0.988622281717943
10	+	chr10:85871830-85889095	ENSMUSG00000001785	Pwp1	protein_coding	[85888354, 85889101, 85888927]	3	319	24.9	28.4	29.6	29.5	25.7	25.3	24.1	32.3	-0.0623616606203533	4.84940781096872	0.77345170662675	0.988622281717943
13	+	chr13:73604001-73620638	ENSMUSG00000021610	Clptm1l	protein_coding	[73620602]	1	2512	220	219.9	221.4	213.4	236.9	217.4	214.2	188.2	-0.0322067586998744	7.76638347311249	0.773548437185385	0.988622281717943
1	+	chr1:74588288-74592442	ENSMUSG00000026172	Bcs1l	protein_coding	[74592194]	1	76	6.2	4.1	4.9	9.3	6.2	6.3	4	11.2	0.189105602571551	2.98434005879715	0.773552672716887	0.988622281717943
6	-	chr6:52155589-52158316	ENSMUSG00000029844	Hoxa1	protein_coding	[52155593]	1	39	2.1	3.5	4.9	3.9	0.8	2.9	6	2.6	-0.182913342619475	2.24137379476754	0.773594567304069	0.988622281717943
10	+	chr10:116581280-116583514	ENSMUSG00000052291	5330438D12Rik	pseudogene	[116583511]	1	223	15.2	20.1	21.9	17.1	21	23.6	15.4	18.5	0.0844413610272287	4.35918031269077	0.773653040054065	0.988622281717943
11	-	chr11:6597822-6606052	ENSMUSG00000041073	Nacad	protein_coding	[6597823]	1	1499	121.1	135.6	129	120.3	133.3	152.4	141.2	94.4	0.0442281576820447	7.02132444662908	0.773878809037465	0.988781971504148
X	+	chrX:56609756-56664229	ENSMUSG00000060681	Slc9a6	protein_coding	[56663828, 56664228]	2	3748	321.7	330.6	302.5	349.2	289.9	298.5	334.7	353.2	-0.030025257745133	8.33941181824601	0.773974896452172	0.988781971504148
19	-	chr19:40596445-40612232	ENSMUSG00000025008	Tctn3	protein_coding	[40596445]	1	168	15.2	12.4	16.2	11.6	22.6	17.8	8.7	11.2	0.106538588204289	3.98442230658562	0.774177373890117	0.988914859894739
15	+	chr15:43477228-43527776	ENSMUSG00000022337	Emc2	protein_coding	[43527761]	1	925	74.7	91.3	75.5	83.8	81.1	61	68.3	104.3	-0.051904970767156	6.34361669741436	0.774478919036442	0.988968173630105
1	-	chr1:75171716-75180391	ENSMUSG00000026198	Abcb6	protein_coding	[75171716]	1	499	35.3	43.6	55	41.9	45.2	36.2	37.5	50.2	-0.061172686592565	5.47207304762865	0.774488329461694	0.988968173630105
6	-	chr6:72841113-72899978	ENSMUSG00000055239	Kcmf1	protein_coding	[72841113, 72842510]	2	1197	105.9	91.3	106.5	103.2	102.1	95.5	109.8	110.3	0.0365206891245015	6.70597655791922	0.774572489689847	0.988968173630105
X	-	chrX:104536968-104671063	ENSMUSG00000033906	Zdhhc15	protein_coding	[104536971]	1	153	15.2	9	16.9	13.2	14	12.7	12	12.5	-0.0870239699522274	3.8622782153384	0.774647978125005	0.988968173630105
12	-	chr12:78961794-79007626	ENSMUSG00000046157	Tmem229b	protein_coding	[78956931]	1	47	3.5	4.8	4.9	3.9	3.9	4.6	2	4.6	-0.16567869468156	2.43734594268139	0.774887644841039	0.988968173630105
10	+	chr10:17723227-17725672	ENSMUSG00000039910	Cited2	protein_coding	[17724933]	1	37	3.5	2.1	3.5	2.3	1.6	1.7	7.4	3.3	0.280624264616588	2.18819625004958	0.774901177092832	0.988968173630105
6	-	chr6:48062394-48086592	ENSMUSG00000057691	Zfp746	protein_coding	[48062396]	1	132	14.5	6.9	9.9	12.4	10.1	8.6	12	16.5	0.112380056542314	3.67077142173234	0.774908355881016	0.988968173630105
3	+	chr3:38886939-39011984	ENSMUSG00000046743	Fat4	protein_coding	[39011980]	1	896	80.3	82.3	69.8	79.2	63.9	85.1	82.3	70.6	-0.0373442622446232	6.28915248113179	0.775236426710566	0.989166220663188
1	+	chr1:87620311-87720506	ENSMUSG00000026288	Inpp5d	protein_coding	[87720500]	1	47	2.8	4.8	4.9	2.3	3.9	5.2	4	4	0.196197820115755	2.43628037258048	0.775260502694207	0.989166220663188
19	+	chr19:4003320-4007004	ENSMUSG00000024871	Doc2g	protein_coding	[4007003]	1	45	4.2	3.5	4.2	2.3	3.9	6.3	3.3	2.6	0.207429852658047	2.38902125690141	0.775739822134116	0.989257925799092
3	-	chr3:108107279-108146145	ENSMUSG00000000001	Gnai3	protein_coding	[108107296, 108111988]	2	391	36.7	34.6	28.2	32.6	33.5	22.4	43.5	39	0.0587003381530389	5.13292554443624	0.775791373223816	0.989257925799092
7	+	chr7:127211607-127214297	ENSMUSG00000030672	Mylpf	protein_coding	[127214286]	1	73	2.1	2.8	6.3	12.4	4.7	5.8	2.7	13.9	0.212907124208513	2.93713543899476	0.775856051660063	0.989257925799092
6	-	chr6:39334772-39377674	ENSMUSG00000029924	Slc37a3	protein_coding	[39335985, 39334772]	2	529	52.6	31.8	47.2	46.6	40.5	48.9	48.2	46.9	0.0561740534107338	5.54811240945697	0.775889712183833	0.989257925799092
11	-	chr11:12236607-12464959	ENSMUSG00000020173	Cobl	protein_coding	[12236677]	1	645	42.2	62.9	50.8	62.9	58.5	56.9	53.5	56.8	0.0472716501060847	5.83004553488393	0.776035839749803	0.989257925799092
13	-	chr13:67389308-67399766	ENSMUSG00000078994	Zfp429	protein_coding	[67389308]	1	40	2.1	6.9	4.2	1.6	1.6	2.9	4	4	-0.244633744653335	2.26687253649545	0.776074061296225	0.989257925799092
17	-	chr17:32795675-32809852	ENSMUSG00000055202	Zfp811	protein_coding	[32795685]	1	759	76.8	56.7	59.9	62.9	75.6	69	77	44.9	0.0530854413895779	6.05929403487248	0.776330042268731	0.989257925799092
8	+	chr8:114133556-114154738	ENSMUSG00000031767	Nudt7	protein_coding	[114152303]	1	48	2.8	4.1	3.5	4.7	2.3	3.5	0	11.9	0.235546918557747	2.45968713352004	0.776347760471449	0.989257925799092
11	+	chr11:58009063-58062033	ENSMUSG00000037331	Larp1	protein_coding	[58062035, 58050412]	2	247	22.1	22.1	19	19.4	23.4	20.7	18.7	24.4	0.0696309145784036	4.49945006212868	0.77663804957652	0.989257925799092
2	-	chr2:127633225-127656694	ENSMUSG00000027375	Mal	protein_coding	[127633227]	1	45	4.2	5.5	2.1	2.3	5.5	4	2.7	4.6	0.212704358732861	2.39096186350455	0.776869041913962	0.989257925799092
5	-	chr5:28456814-28467255	ENSMUSG00000002633	Shh	protein_coding	[28456840]	1	34	2.1	3.5	3.5	3.9	6.2	0.6	0.7	4	-0.242147503232221	2.10770303817285	0.776918467954052	0.989257925799092
6	-	chr6:113415318-113419339	ENSMUSG00000051169	Rpusd3	protein_coding	[113415346]	1	39	5.5	1.4	4.9	2.3	5.5	3.5	1.3	2.6	-0.168998788795496	2.24251428531253	0.777001552730909	0.989257925799092
4	-	chr4:145213462-145246869	ENSMUSG00000028599	Tnfrsf1b	protein_coding	[145213470]	1	43	2.8	6.2	1.4	3.1	5.5	3.5	3.3	4	0.228977105302169	2.34349743272305	0.777096809626197	0.989257925799092
9	+	chr9:107950135-107972269	ENSMUSG00000032586	Traip	protein_coding	[107971528, 107950323]	2	182	13.8	20.1	14.1	16.3	8.6	17.8	12	21.1	-0.0891277030749711	4.08613536185621	0.777100702794018	0.989257925799092
3	-	chr3:119718741-119784465	ENSMUSG00000028134	Ptbp2	protein_coding	[119718904, 119718741, 119727742]	3	4984	423.4	418.4	492.2	398.1	455.9	448.6	415.6	376.3	-0.0306820031487617	8.74804833461176	0.777152087526793	0.989257925799092
8	-	chr8:70762773-70766662	ENSMUSG00000031838	Ifi30	protein_coding	[70762774]	1	88	6.2	9	8.5	7.8	7	9.8	3.3	8.6	-0.111527856879111	3.15947489332926	0.777161888885628	0.989257925799092
15	+	chr15:78428563-78438908	ENSMUSG00000033287	Kctd17	protein_coding	[78439286]	1	1166	87.9	97.5	111.4	99.3	106.8	104.1	105.1	90.4	0.036431080636584	6.66779410768356	0.777203167827137	0.989257925799092
8	-	chr8:88331038-88362193	ENSMUSG00000031660	Brd7	protein_coding	[88332312, 88330599, 88346887]	3	1457	114.8	121.7	143.1	114.9	127.8	126	119.1	134	0.0345838724681173	6.98409583097851	0.777246429880079	0.989257925799092
18	+	chr18:53176364-53220859	ENSMUSG00000034484	Snx2	protein_coding	[53209908, 53220830]	2	604	52.6	51.9	49.4	57.4	52.2	55.2	55.6	41.6	-0.0429173240001343	5.73689801612801	0.777285355644805	0.989257925799092
3	-	chr3:146729573-146812989	ENSMUSG00000005034	Prkacb	protein_coding	[146729585]	1	2179	208.2	174.3	180.5	197.1	191	170.2	204.1	178.3	-0.0333627243056554	7.56403188408462	0.777338856513053	0.989257925799092
7	-	chr7:41372922-41393259	ENSMUSG00000056383	AI987944	protein_coding	[41372925]	1	260	18.7	16.6	26.8	25.6	31.2	20.7	22.1	19.1	0.0770089921175747	4.57353708771214	0.777400717675451	0.989257925799092
13	-	chr13:12471208-12520449	ENSMUSG00000095105	Edaradd	protein_coding	[12472632]	1	49	3.5	4.8	3.5	3.9	4.7	5.8	4	3.3	0.183957041369647	2.48175770769267	0.777600826073607	0.989363914827094
14	-	chr14:55897285-55900231	ENSMUSG00000022223	Sdr39u1	protein_coding	[55897285]	1	1035	80.3	83	103.7	83.8	92	94.9	93	80.5	0.0396950490272785	6.49674790188573	0.777768411065487	0.989363914827094
1	-	chr1:84721188-84840515	ENSMUSG00000026219	Trip12	protein_coding	[84724305, 84721196, 84722757, 84723463]	4	3619	301	325.8	309.6	295.7	341.4	329	292.5	294.4	0.0283156277424797	8.28784910146351	0.777931709462432	0.989363914827094
14	+	chr14:54686170-54690741	ENSMUSG00000040822	1700123O20Rik	protein_coding	[54690728]	1	214	24.2	15.2	17.6	18.6	17.9	13.2	19.4	21.8	-0.0746083538438821	4.30837481448001	0.77825854710998	0.989363914827094
2	-	chr2:75124870-75137797	ENSMUSG00000087333	Gm13652	lincRNA	[75124868]	1	47	2.8	4.8	3.5	3.9	5.5	2.9	3.3	5.9	0.198768054111685	2.43875663431395	0.778359012345461	0.989363914827094
1	-	chr1:91928778-92180340	ENSMUSG00000026313	Hdac4	protein_coding	[91928779]	1	1608	131.4	138.3	139.6	136.6	160.6	151.8	145.9	103	0.0384711380605897	7.12655538585406	0.778369436488443	0.989363914827094
1	+	chr1:9601198-9627142	ENSMUSG00000067879	3110035E14Rik	protein_coding	[9627141]	1	838	75.4	57.4	67	96.2	80.3	62.7	83	60.1	-0.0502275456818035	6.20662901494534	0.778407984301008	0.989363914827094
4	-	chr4:124849079-124851195	ENSMUSG00000078570	1110065P20Rik	protein_coding	[124849053, 124849493]	2	1721	149.4	143.9	150.2	156	157.4	147.2	145.2	137.3	-0.0307852671190666	7.22523094099455	0.778430952760864	0.989363914827094
17	+	chr17:29032672-29043365	ENSMUSG00000071172	Srsf3	protein_coding	[29041394, 29043198, 29042742, 29043365]	4	3215	295.4	273.2	299.7	249.9	304.7	280.1	257	253.5	-0.0319515415064904	8.11913444767057	0.778513812281213	0.989363914827094
17	+	chr17:30005086-30210018	ENSMUSG00000044477	Zfand3	protein_coding	[30210018, 30208407]	2	1823	135.6	162.5	153	169.2	151.2	150.1	184.1	149.9	0.0353084137016366	7.30637647670014	0.778598027873223	0.989363914827094
5	-	chr5:20758662-20882123	ENSMUSG00000039987	Phtf2	protein_coding	[20758770]	1	423	38.7	38	28.9	44.2	28.8	25.9	30.1	57.4	-0.0737159454051941	5.24138314675797	0.778674048354877	0.989363914827094
13	-	chr13:85214779-85289028	ENSMUSG00000021549	Rasa1	protein_coding	[85215074, 85224307, 85215338]	3	648	53.3	48.4	62.1	54.3	48.3	61	67.6	48.9	0.0559634127110181	5.83201900385138	0.778760087391988	0.989363914827094
11	+	chr11:46436924-46442720	ENSMUSG00000020397	Med7	protein_coding	[46441526]	1	388	26.3	29.7	45.1	36.5	27.3	23.6	31.5	48.2	-0.0759885583580537	5.12170116028142	0.778879341121094	0.989363914827094
9	+	chr9:58253163-58262522	ENSMUSG00000032333	Stoml1	protein_coding	[58262517]	1	1524	118.3	109.3	154.4	135.8	148.1	140.9	129.2	114.2	0.039864239123021	7.05069647336638	0.778964099192295	0.989363914827094
5	-	chr5:139271875-139325621	ENSMUSG00000056413	Adap1	protein_coding	[139271875]	1	796	72	62.9	71.9	69.8	49.9	84	66.3	66	-0.0437745048311928	6.1182482469188	0.778971827203658	0.989363914827094
12	+	chr12:76404175-76406933	ENSMUSG00000059970	Hspa2	protein_coding	[76406933]	1	94	11.1	6.2	7.8	8.5	9.4	6.3	6	9.9	-0.102780481543618	3.24349267818469	0.77912166666845	0.989363914827094
12	+	chr12:105032688-105040909	ENSMUSG00000021102	Glrx5	protein_coding	[105040854]	1	3884	307.2	308.5	339.9	370.2	333.6	280.1	344.7	399.4	0.0342215725986906	8.39510410447959	0.779158558968768	0.989363914827094
4	+	chr4:106910700-107049693	ENSMUSG00000061887	Ssbp3	protein_coding	[107048693, 106969927]	2	207	9.7	20.1	17.6	21.7	17.9	20.7	17.4	17.2	0.0948208726861026	4.26072585659073	0.779451401502811	0.989610653102545
12	-	chr12:4196003-4234293	ENSMUSG00000020652	Cenpo	protein_coding	[4213481]	1	43	2.1	4.1	4.9	2.3	2.3	6.3	4	2.6	0.216250344733835	2.3403087527342	0.779618765160676	0.989687797035574
19	-	chr19:41766587-41802083	ENSMUSG00000025154	Arhgap19	protein_coding	[41766590]	1	45	3.5	2.8	7.1	3.1	2.3	4	4.7	3.3	-0.169859214367962	2.3904722285986	0.779888559780982	0.989687797035574
2	+	chr2:167688914-167690417	ENSMUSG00000056501	Cebpb	protein_coding	[167690409]	1	64	2.1	6.9	4.9	7	6.2	3.5	2.7	11.2	0.167316502623671	2.78396520660255	0.779896136786292	0.989687797035574
14	+	chr14:122181693-122402231	ENSMUSG00000025545	Clybl	protein_coding	[122402231]	1	92	6.2	8.3	14.1	4.7	5.5	7.5	2.7	13.9	-0.170774382974723	3.21387250217534	0.779906303617739	0.989687797035574
15	+	chr15:34495303-34530647	ENSMUSG00000022325	Pop1	protein_coding	[34530644]	1	85	4.2	11.1	8.5	7	7.8	7.5	8.7	4	-0.138215399052151	3.11898514964948	0.780123333114004	0.989719737016919
1	+	chr1:37998009-38055578	ENSMUSG00000026083	Eif5b	protein_coding	[38017888, 38053629, 38052262]	3	363	30.4	27	33.1	38	36.6	27.6	36.1	23.1	-0.0635803264551851	5.0315971602526	0.780141821248914	0.989719737016919
7	+	chr7:131410600-131446210	ENSMUSG00000030861	Acadsb	protein_coding	[131446205, 131445678]	2	699	62.3	60.9	59.9	61.3	46	50	65.6	74.6	-0.046605638730458	5.9421028738624	0.780336542620128	0.989719737016919
11	+	chr11:116198854-116215317	ENSMUSG00000020778	Ten1	protein_coding	[116215316]	1	695	68.5	57.4	50.8	66.7	58.5	58.1	65.6	53.5	-0.0457956144589216	5.93556631934049	0.780356481252438	0.989719737016919
14	+	chr14:14703024-14799942	ENSMUSG00000021733	Slc4a7	protein_coding	[14799938]	1	154	15.2	13.8	9.9	12.4	13.2	11.5	11.4	18.5	0.0823335850623358	3.86998872203677	0.780424165389686	0.989719737016919
8	+	chr8:121116170-121118894	ENSMUSG00000046714	Foxc2	protein_coding	[121118891]	1	74	8.3	6.2	3.5	6.2	12.5	5.8	3.3	5.9	0.144627913350604	2.9548459154469	0.780554793229655	0.989734212246971
9	-	chr9:105403538-105527318	ENSMUSG00000032570	Atp2c1	protein_coding	[105411362, 105453982, 105493941, 105412390, 105412623]	5	1514	134.9	123.1	107.2	147.5	106.8	129.4	138.5	151.8	0.0431546378901241	7.03741244640241	0.780647899362264	0.989734212246971
12	+	chr12:58211771-58214443	ENSMUSG00000035431	Sstr1	protein_coding	[58216035]	1	424	33.9	37.3	33.8	38.8	41.3	29.9	40.8	37.6	0.0474976301866319	5.24581621170104	0.780821327422792	0.989734212246971
2	-	chr2:105966708-106003548	ENSMUSG00000027166	Dnajc24	protein_coding	[105966716]	1	43	2.8	3.5	1.4	6.2	3.9	5.8	3.3	2.6	0.215222905832622	2.3423864630319	0.781087038907273	0.989734212246971
3	+	chr3:89259357-89267078	ENSMUSG00000042737	Dpm3	protein_coding	[89267076]	1	1527	139.8	135.6	112.1	130.4	131.7	138.6	145.9	114.9	0.0370642209228838	7.05028746557311	0.781271348288186	0.989734212246971
15	-	chr15:81915029-81926212	ENSMUSG00000022476	Polr3h	protein_coding	[81916083]	1	1530	123.8	125.9	142.4	139.7	122.4	141.5	133.2	122.1	-0.0306172754534591	7.05311238163867	0.781291847887429	0.989734212246971
2	-	chr2:73610659-73775345	ENSMUSG00000056486	Chn1	protein_coding	[73612434]	1	108	11.1	7.6	9.9	10.1	9.4	8.6	10	7.9	-0.10618755360432	3.4154905589707	0.781425897196579	0.989734212246971
10	-	chr10:117070128-117148473	ENSMUSG00000020170	Frs2	protein_coding	[117069425, 117070122]	2	330	27.7	31.8	28.2	23.3	35.1	25.9	28.1	27.7	0.0568652949450171	4.89682788093087	0.78151416961025	0.989734212246971
MT	+	chrMT:2750-3706	ENSMUSG00000064341	mt-Nd1	protein_coding	[3488, 2905, 3203]	3	821	69.2	70.5	75.5	71.4	71.7	66.1	68.3	73.3	-0.03902886174272	6.1712959135212	0.781615366072694	0.989734212246971
3	+	chr3:90231596-90235837	ENSMUSG00000027937	Jtb	protein_coding	[90235837]	1	536	50.5	42.2	43.7	51.2	39.7	46.6	46.9	47.5	-0.0466010789828315	5.56820531175131	0.781724176407556	0.989734212246971
4	+	chr4:145574527-145575160	ENSMUSG00000082352	Gm13228	processed_pseudogene	[145575365]	1	60	2.8	5.5	3.5	10.1	0.8	8.1	3.3	6.6	-0.159080517150936	2.706135332844	0.781738047803859	0.989734212246971
11	+	chr11:69632989-69653296	ENSMUSG00000018765	Fxr2	protein_coding	[69653296]	1	5281	399.2	446.8	464	485.1	470	517.1	462.5	384.2	0.0318038510192272	8.82971820512463	0.781807001277383	0.989734212246971
12	-	chr12:73280409-73286710	ENSMUSG00000034442	Trmt5	protein_coding	[73280015]	1	38	4.8	3.5	3.5	0	3.9	2.9	1.3	5.9	0.206164834697909	2.21455875526625	0.781874675640536	0.989734212246971
X	+	chrX:94724568-94730186	ENSMUSG00000073062	Zxdb	protein_coding	[94730178, 94727718]	2	293	22.1	26.3	19	31	19.5	25.9	30.8	26.4	0.0720053347794656	4.73062742310257	0.781972631188333	0.989734212246971
3	-	chr3:146367152-146378943	ENSMUSG00000105602	RP24-364E17.1	lincRNA	[146375961]	1	49	4.8	3.5	4.2	5.4	3.9	2.9	3.3	5.9	-0.162550612303637	2.4839276493192	0.782062737740574	0.989734212246971
8	-	chr8:4257647-4259273	ENSMUSG00000048644	Ctxn1	protein_coding	[4257674]	1	1867	170.9	178.4	159.4	140.5	166	196.1	162	105	-0.0449508827680839	7.33374713218191	0.782064229728508	0.989734212246971
5	+	chr5:138116902-138134264	ENSMUSG00000037017	Zscan21	protein_coding	[138134212]	1	593	62.3	45	45.8	47.3	49.1	47.7	56.9	53.5	0.0457751401433128	5.7102300693485	0.782129016123777	0.989734212246971
15	+	chr15:52712444-52730430	ENSMUSG00000038622	Med30	protein_coding	[52730431]	1	318	26.3	24.9	27.5	27.9	19.5	28.2	32.8	30.4	0.0683326571227889	4.84117192227797	0.782209296775832	0.989734212246971
11	-	chr11:120961748-120991329	ENSMUSG00000025162	Csnk1d	protein_coding	[120961754]	1	5787	536.2	502.8	491.5	479.6	510.5	476.2	520.1	468.7	-0.0261085107962282	8.96445180457565	0.782783668656664	0.989869527296339
2	-	chr2:91137359-91183836	ENSMUSG00000040687	Madd	protein_coding	[91137360]	1	1790	157	141.8	147.4	163.8	157.4	144.9	172.7	149.2	0.0328462213216274	7.28145627703105	0.782792011608907	0.989869527296339
6	-	chr6:18366477-18514842	ENSMUSG00000000416	Cttnbp2	protein_coding	[18366690, 18420045, 18366471]	3	519	51.9	40.1	43	46.6	39.7	43.7	50.9	40.9	-0.047850410172174	5.52348238443707	0.78314503844252	0.989869527296339
2	-	chr2:155278242-155357429	ENSMUSG00000038383	Pigu	protein_coding	[155278244]	1	237	25.6	21.4	20.4	10.9	25.7	24.7	14.1	19.1	0.0833357736927397	4.44057697635032	0.783300059130431	0.989869527296339
5	+	chr5:114942157-114949782	ENSMUSG00000029559	2210016L21Rik	protein_coding	[114949027]	1	88	4.2	7.6	5.6	11.6	8.6	9.8	6.7	6.6	0.145656483873482	3.16092236939513	0.783327919052759	0.989869527296339
7	-	chr7:12768091-12775657	ENSMUSG00000070822	Zscan18	protein_coding	[12768092]	1	874	86.5	83	69.1	65.2	74	86.3	64.9	69.3	-0.0434730994155474	6.25371219536925	0.783419949673367	0.989869527296339
16	-	chr16:4750347-4790291	ENSMUSG00000004071	Cdip1	protein_coding	[4766840]	1	1565	125.9	125.2	142.4	139.7	142.6	125.4	135.9	142.6	0.0337556644218689	7.09003435099748	0.783431014743893	0.989869527296339
2	+	chr2:125673094-125674784	ENSMUSG00000091337	Eid1	protein_coding	[125674783]	1	27155	2358.5	2278.9	2451.9	2333	2441.1	2419.6	2297.1	2110.6	-0.0238016198739484	11.190851994046	0.783488910122228	0.989869527296339
17	-	chr17:32321424-32350580	ENSMUSG00000002625	Akap8l	protein_coding	[32321424]	1	384	32.5	33.9	32.4	27.9	21.8	48.9	30.8	31	0.0803971773395286	5.09333554228597	0.783531711011622	0.989869527296339
15	-	chr15:34484020-34495254	ENSMUSG00000022323	Hrsp12	protein_coding	[34484021]	1	197	16.6	14.5	19	20.2	14.8	9.8	20.1	21.8	-0.0869346585931713	4.19897813307323	0.783631654157755	0.989869527296339
13	-	chr13:6579767-6648776	ENSMUSG00000021196	Pfkp	protein_coding	[6579873, 6581173]	2	2013	166	192.3	153.7	168.4	165.2	208.2	156.6	166.4	0.0366285880107577	7.44032323736983	0.783832453725126	0.989869527296339
1	-	chr1:183326724-183369552	ENSMUSG00000056050	Mia3	protein_coding	[183327079]	1	49	2.8	4.1	4.2	7	3.9	4.6	3.3	4	-0.165397211021945	2.48339957038501	0.78393838722323	0.989869527296339
